Date,Datasource,Campaign,Clicks,Impressions
04.03.2019,Google Adwords,GDN Prospecting - Prio 1,3,988
04.03.2019,Google Adwords,GDN Prospecting - Prio 2,372,399481
04.03.2019,Google Adwords,GDN Prospecting - Prio 3,692,504215
04.03.2019,Google Adwords,GDN RMKT - App - Prio 1,46,5612
04.03.2019,Google Adwords,GDN RMKT - App - Prio 2,124,11920
04.03.2019,Google Adwords,GDN RMKT - India,18,4970
04.03.2019,Google Adwords,GDN RMKT - Interstitials - Prio 1,22,2965
04.03.2019,Google Adwords,GDN RMKT - Interstitials - Prio 2,152,11701
04.03.2019,Google Adwords,GDN RMKT - Mobile - Prio 1,32,5595
04.03.2019,Google Adwords,GDN RMKT - Mobile - Prio 2,143,16643
04.03.2019,Google Adwords,GDN RMKT - Prio 1,10,4530
04.03.2019,Google Adwords,GDN RMKT - Prio 2,20,9806
04.03.2019,Google Adwords,GDN RMKT - Prio 3,45,11617
04.03.2019,Google Adwords,GDN - Smart Display - Prio 1,158,24969
04.03.2019,Google Adwords,GDN - Smart Display - Prio 2,99,11698
04.03.2019,Google Adwords,New General Campaign - Africa - Desktop,11,375
04.03.2019,Google Adwords,New General Campaign - Africa - Mobile,78,901
04.03.2019,Google Adwords,New General Campaign - Arab - Desktop,4,67
04.03.2019,Google Adwords,New General Campaign - Arab - Mobile,11,116
04.03.2019,Google Adwords,New General Campaign - Asia - Desktop,17,318
04.03.2019,Google Adwords,New General Campaign - Asia - Mobile,6,90
04.03.2019,Google Adwords,New General Campaign - AUS - Desktop,10,432
04.03.2019,Google Adwords,New General Campaign - AUS - Mobile,9,318
04.03.2019,Google Adwords,New General Campaign - AUT - Desktop,10,364
04.03.2019,Google Adwords,New General Campaign - AUT - Mobile,12,314
04.03.2019,Google Adwords,New General Campaign - BEL - Desktop,8,149
04.03.2019,Google Adwords,New General Campaign - BEL - Mobile,1,32
04.03.2019,Google Adwords,New General Campaign - BUL - Desktop,7,121
04.03.2019,Google Adwords,New General Campaign - BUL - Mobile,6,152
04.03.2019,Google Adwords,New General Campaign - CAN - Desktop,14,689
04.03.2019,Google Adwords,New General Campaign - CAN - Mobile,20,459
04.03.2019,Google Adwords,New General Campaign - CH - Desktop,7,426
04.03.2019,Google Adwords,New General Campaign - CH - Mobile,3,67
04.03.2019,Google Adwords,New General Campaign - CRO - Desktop,4,157
04.03.2019,Google Adwords,New General Campaign - CRO - Mobile,3,158
04.03.2019,Google Adwords,New General Campaign - CZE - Desktop,9,347
04.03.2019,Google Adwords,New General Campaign - CZE - Mobile,3,331
04.03.2019,Google Adwords,New General Campaign - DEN - Desktop,5,128
04.03.2019,Google Adwords,New General Campaign - DEN - Mobile,3,42
04.03.2019,Google Adwords,New General Campaign - ESP - Desktop,13,976
04.03.2019,Google Adwords,New General Campaign - ESP - Mobile,9,374
04.03.2019,Google Adwords,New General Campaign - Europe - Desktop,65,1890
04.03.2019,Google Adwords,New General Campaign - Europe - Mobile,59,770
04.03.2019,Google Adwords,New General Campaign - FIN - Desktop,2,97
04.03.2019,Google Adwords,New General Campaign - FIN - Mobile,2,79
04.03.2019,Google Adwords,New General Campaign - FRA - Desktop,14,777
04.03.2019,Google Adwords,New General Campaign - FRA - Mobile,18,473
04.03.2019,Google Adwords,New General Campaign - GER - Desktop,109,2962
04.03.2019,Google Adwords,New General Campaign - GRE - Desktop,10,308
04.03.2019,Google Adwords,New General Campaign - GRE - Mobile,11,298
04.03.2019,Google Adwords,New General Campaign - HKG - Desktop,5,232
04.03.2019,Google Adwords,New General Campaign - HKG - Mobile,6,68
04.03.2019,Google Adwords,New General Campaign - HUN - Desktop,7,453
04.03.2019,Google Adwords,New General Campaign - HUN - Mobile,5,93
04.03.2019,Google Adwords,New General Campaign - IND - Desktop,58,1367
04.03.2019,Google Adwords,New General Campaign - IND - Mobile,339,3068
04.03.2019,Google Adwords,New General Campaign - IRE - Desktop,1,92
04.03.2019,Google Adwords,New General Campaign - IRE - Mobile,6,137
04.03.2019,Google Adwords,New General Campaign - ISR - Desktop,4,161
04.03.2019,Google Adwords,New General Campaign - ISR - Mobile,9,145
04.03.2019,Google Adwords,New General Campaign - ITA - Desktop,47,1507
04.03.2019,Google Adwords,New General Campaign - ITA - Mobile,48,751
04.03.2019,Google Adwords,New General Campaign - JPN - Desktop,2,80
04.03.2019,Google Adwords,New General Campaign - Latin - Desktop,21,882
04.03.2019,Google Adwords,New General Campaign - Latin - Mobile,27,473
04.03.2019,Google Adwords,New General Campaign - MAL - Desktop,13,198
04.03.2019,Google Adwords,New General Campaign - MAL - Mobile,36,641
04.03.2019,Google Adwords,New General Campaign - NEL - Desktop,4,138
04.03.2019,Google Adwords,New General Campaign - NEL - Mobile,8,131
04.03.2019,Google Adwords,New General Campaign - NOR - Desktop,7,354
04.03.2019,Google Adwords,New General Campaign - NOR - Mobile,7,229
04.03.2019,Google Adwords,New General Campaign - OMA - Desktop,1,46
04.03.2019,Google Adwords,New General Campaign - OMA - Mobile,6,69
04.03.2019,Google Adwords,New General Campaign - POL - Desktop,9,548
04.03.2019,Google Adwords,New General Campaign - POL - Mobile,5,216
04.03.2019,Google Adwords,New General Campaign - POR - Desktop,4,316
04.03.2019,Google Adwords,New General Campaign - POR - Mobile,5,562
04.03.2019,Google Adwords,New General Campaign - Rest - Desktop,96,1875
04.03.2019,Google Adwords,New General Campaign - Rest - Mobile,116,1409
04.03.2019,Google Adwords,New General Campaign - ROM - Desktop,16,503
04.03.2019,Google Adwords,New General Campaign - ROM - Mobile,34,785
04.03.2019,Google Adwords,New General Campaign - RUS - Desktop,8,804
04.03.2019,Google Adwords,New General Campaign - RUS - Mobile,13,348
04.03.2019,Google Adwords,New General Campaign - SAU - Desktop,13,416
04.03.2019,Google Adwords,New General Campaign - SAU - Mobile,46,561
04.03.2019,Google Adwords,New General Campaign - SKO - Desktop,1,73
04.03.2019,Google Adwords,New General Campaign - SLO - Desktop,4,86
04.03.2019,Google Adwords,New General Campaign - SLO - Mobile,3,105
04.03.2019,Google Adwords,New General Campaign - SWE - Desktop,11,320
04.03.2019,Google Adwords,New General Campaign - SWE - Mobile,6,99
04.03.2019,Google Adwords,New General Campaign - TAW - Desktop,5,179
04.03.2019,Google Adwords,New General Campaign - TAW - Mobile,24,338
04.03.2019,Google Adwords,New General Campaign - UAE - Desktop,21,346
04.03.2019,Google Adwords,New General Campaign - UAE - Mobile,22,185
04.03.2019,Google Adwords,New General Campaign - UK - Desktop,25,1349
04.03.2019,Google Adwords,New General Campaign - UK - Mobile,31,733
04.03.2019,Google Adwords,New General Campaign - USA - Desktop,66,2863
04.03.2019,Google Adwords,New General Campaign - USA - Mobile,62,1647
04.03.2019,Google Adwords,YouTube TrueView - Prio 1 - Views,7,1203
04.03.2019,Google Adwords,YouTube TrueView - Prio 2 - Views,12,2324
04.03.2019,Google Analytics,B2B - Leads,9,509
04.03.2019,Google Analytics,B2B - Selected Countries,87,8129
04.03.2019,Google Analytics,GDN Prospecting - App - Prio 1,13,5589
04.03.2019,Google Analytics,GDN Prospecting - App - Prio 2,1281,154154
04.03.2019,Google Analytics,GDN Prospecting - Desktop - India,458,318777
04.03.2019,Google Analytics,GDN Prospecting - Desktop - Prio 1,3,988
04.03.2019,Google Analytics,GDN Prospecting - Desktop - Prio 2,379,399859
04.03.2019,Google Analytics,GDN Prospecting - Desktop - Prio 3,701,504423
04.03.2019,Google Analytics,GDN Prospecting - Interstitials - Prio 1,54,13096
04.03.2019,Google Analytics,GDN Prospecting - Interstitials - Prio 2,810,115448
04.03.2019,Google Analytics,GDN Prospecting - Mobile - Prio 1,83,22398
04.03.2019,Google Analytics,GDN Prospecting - Mobile - Prio 2,535,27190
04.03.2019,Google Analytics,GDN RMKT - App - Prio 1,46,5613
04.03.2019,Google Analytics,GDN RMKT - App - Prio 2,124,11927
04.03.2019,Google Analytics,GDN RMKT - Desktop - India,18,4971
04.03.2019,Google Analytics,GDN RMKT - Desktop - Prio 1,10,4532
04.03.2019,Google Analytics,GDN RMKT - Desktop - Prio 2,20,9808
04.03.2019,Google Analytics,GDN RMKT - Desktop - Prio 3,45,11620
04.03.2019,Google Analytics,GDN RMKT - Interstitials - Prio 1,22,2965
04.03.2019,Google Analytics,GDN RMKT - Interstitials - Prio 2,153,11709
04.03.2019,Google Analytics,GDN RMKT - Mobile - Prio 1,32,5595
04.03.2019,Google Analytics,GDN RMKT - Mobile - Prio 2,144,16651
04.03.2019,Google Analytics,GDN - Smart Display - Prio 1,159,24972
04.03.2019,Google Analytics,GDN - Smart Display - Prio 2,102,11707
04.03.2019,Google Analytics,New General Campaign - Africa - Desktop,11,375
04.03.2019,Google Analytics,New General Campaign - Africa - Mobile,79,901
04.03.2019,Google Analytics,New General Campaign - Arab - Desktop,4,67
04.03.2019,Google Analytics,New General Campaign - Arab - Mobile,11,116
04.03.2019,Google Analytics,New General Campaign - Asia - Desktop,17,318
04.03.2019,Google Analytics,New General Campaign - Asia - Mobile,6,90
04.03.2019,Google Analytics,New General Campaign - AUS - Desktop,10,432
04.03.2019,Google Analytics,New General Campaign - AUS - Mobile,9,318
04.03.2019,Google Analytics,New General Campaign - AUT - Desktop,10,364
04.03.2019,Google Analytics,New General Campaign - AUT - Mobile,12,314
04.03.2019,Google Analytics,New General Campaign - BEL - Desktop,8,149
04.03.2019,Google Analytics,New General Campaign - BEL - Mobile,1,32
04.03.2019,Google Analytics,New General Campaign - BUL - Desktop,7,121
04.03.2019,Google Analytics,New General Campaign - BUL - Mobile,6,152
04.03.2019,Google Analytics,New General Campaign - CAN - Desktop,14,689
04.03.2019,Google Analytics,New General Campaign - CAN - Mobile,20,459
04.03.2019,Google Analytics,New General Campaign - CH - Desktop,7,426
04.03.2019,Google Analytics,New General Campaign - CH - Mobile,3,67
04.03.2019,Google Analytics,New General Campaign - CRO - Desktop,4,157
04.03.2019,Google Analytics,New General Campaign - CRO - Mobile,3,158
04.03.2019,Google Analytics,New General Campaign - CZE - Desktop,9,347
04.03.2019,Google Analytics,New General Campaign - CZE - Mobile,3,331
04.03.2019,Google Analytics,New General Campaign - DEN - Desktop,5,128
04.03.2019,Google Analytics,New General Campaign - DEN - Mobile,3,42
04.03.2019,Google Analytics,New General Campaign - ESP - Desktop,13,976
04.03.2019,Google Analytics,New General Campaign - ESP - Mobile,9,374
04.03.2019,Google Analytics,New General Campaign - Europe - Desktop,65,1890
04.03.2019,Google Analytics,New General Campaign - Europe - Mobile,59,770
04.03.2019,Google Analytics,New General Campaign - FIN - Desktop,2,97
04.03.2019,Google Analytics,New General Campaign - FIN - Mobile,2,79
04.03.2019,Google Analytics,New General Campaign - FRA - Desktop,14,777
04.03.2019,Google Analytics,New General Campaign - FRA - Mobile,18,473
04.03.2019,Google Analytics,New General Campaign - GER - Desktop,109,2962
04.03.2019,Google Analytics,New General Campaign - GRE - Desktop,10,308
04.03.2019,Google Analytics,New General Campaign - GRE - Mobile,11,298
04.03.2019,Google Analytics,New General Campaign - HKG - Desktop,5,232
04.03.2019,Google Analytics,New General Campaign - HKG - Mobile,6,68
04.03.2019,Google Analytics,New General Campaign - HUN - Desktop,7,453
04.03.2019,Google Analytics,New General Campaign - HUN - Mobile,5,93
04.03.2019,Google Analytics,New General Campaign - IND - Desktop,58,1367
04.03.2019,Google Analytics,New General Campaign - IND - Mobile,339,3068
04.03.2019,Google Analytics,New General Campaign - IRE - Desktop,1,92
04.03.2019,Google Analytics,New General Campaign - IRE - Mobile,6,137
04.03.2019,Google Analytics,New General Campaign - ISR - Desktop,4,161
04.03.2019,Google Analytics,New General Campaign - ISR - Mobile,9,145
04.03.2019,Google Analytics,New General Campaign - ITA - Desktop,47,1507
04.03.2019,Google Analytics,New General Campaign - ITA - Mobile,48,751
04.03.2019,Google Analytics,New General Campaign - JPN - Desktop,2,80
04.03.2019,Google Analytics,New General Campaign - Latin - Desktop,21,882
04.03.2019,Google Analytics,New General Campaign - Latin - Mobile,27,473
04.03.2019,Google Analytics,New General Campaign - MAL - Desktop,13,198
04.03.2019,Google Analytics,New General Campaign - MAL - Mobile,36,641
04.03.2019,Google Analytics,New General Campaign - NEL - Desktop,4,138
04.03.2019,Google Analytics,New General Campaign - NEL - Mobile,8,131
04.03.2019,Google Analytics,New General Campaign - NOR - Desktop,7,354
04.03.2019,Google Analytics,New General Campaign - NOR - Mobile,7,229
04.03.2019,Google Analytics,New General Campaign - OMA - Desktop,1,46
04.03.2019,Google Analytics,New General Campaign - OMA - Mobile,6,69
04.03.2019,Google Analytics,New General Campaign - POL - Desktop,9,548
04.03.2019,Google Analytics,New General Campaign - POL - Mobile,5,216
04.03.2019,Google Analytics,New General Campaign - POR - Desktop,4,316
04.03.2019,Google Analytics,New General Campaign - POR - Mobile,5,562
04.03.2019,Google Analytics,New General Campaign - Rest - Desktop,96,1875
04.03.2019,Google Analytics,New General Campaign - Rest - Mobile,116,1409
04.03.2019,Google Analytics,New General Campaign - ROM - Desktop,16,503
04.03.2019,Google Analytics,New General Campaign - ROM - Mobile,34,785
04.03.2019,Google Analytics,New General Campaign - RUS - Desktop,8,804
04.03.2019,Google Analytics,New General Campaign - RUS - Mobile,13,348
04.03.2019,Google Analytics,New General Campaign - SAU - Desktop,13,416
04.03.2019,Google Analytics,New General Campaign - SAU - Mobile,46,561
04.03.2019,Google Analytics,New General Campaign - SKO - Desktop,1,73
04.03.2019,Google Analytics,New General Campaign - SLO - Desktop,4,86
04.03.2019,Google Analytics,New General Campaign - SLO - Mobile,3,105
04.03.2019,Google Analytics,New General Campaign - SWE - Desktop,11,320
04.03.2019,Google Analytics,New General Campaign - SWE - Mobile,6,99
04.03.2019,Google Analytics,New General Campaign - TAW - Desktop,5,179
04.03.2019,Google Analytics,New General Campaign - TAW - Mobile,24,338
04.03.2019,Google Analytics,New General Campaign - UAE - Desktop,21,346
04.03.2019,Google Analytics,New General Campaign - UAE - Mobile,22,185
04.03.2019,Google Analytics,New General Campaign - UK - Desktop,25,1349
04.03.2019,Google Analytics,New General Campaign - UK - Mobile,31,733
04.03.2019,Google Analytics,New General Campaign - USA - Desktop,66,2863
04.03.2019,Google Analytics,New General Campaign - USA - Mobile,62,1647
04.03.2019,Google Analytics,YouTube TrueView - Prio 1 - Views,7,1206
04.03.2019,Google Analytics,YouTube TrueView - Prio 2 - Views,13,2335
04.03.2019,Mailchimp,EchoSkill Lab Promo | March 2019 | OC #1,581,
04.03.2019,Mailchimp,Funnel 171 - Abdominal BachelorClass- #10,17,
04.03.2019,Mailchimp,Funnel 171 - Echo BachelorClass- #9/10,8,
04.03.2019,Mailchimp,Funnel 171 - Echo Masterclass - #10,8,
04.03.2019,Mailchimp,Funnel 171 - Emergency BachelorClass- #10,5,
04.03.2019,Mailchimp,Funnel 171 - Multi Funnel - #9/10,30,
04.03.2019,Mailchimp,Funnel 171 - Musculoskeletal BachelorClass- #10,3,
04.03.2019,Mailchimp,Funnel 171 - Pediatric BachelorClass  - #10,3,
04.03.2019,Mailchimp,Funnel 171 - POCUS FocusClass- #10,5,
04.03.2019,Mailchimp,Funnel 171 - Right Heart MasterClass - #10,1,
04.03.2019,Mailchimp,Funnel 171 - Speckle Tracking Masterclass - #10,1,
04.03.2019,Mailchimp,Funnel 171 - TEE MasterClass - #10,2,
04.03.2019,Mailchimp,Funnel 171 - Vascular Lower Extremity BachelorClass - #10,3,
04.03.2019,Mailchimp,Funnel 172 - Abdominal BachelorClass - #5,22,
04.03.2019,Mailchimp,Funnel 172 - Echo BachelorClass- #4,18,
04.03.2019,Mailchimp,Funnel 172 - Echo Masterclass - #5,1,
04.03.2019,Mailchimp,Funnel 172 - Emergency BachelorClass - #5,6,
04.03.2019,Mailchimp,Funnel 172 - Multi Funnel - #4,65,
04.03.2019,Mailchimp,Funnel 172 - Musculoskeletal BachelorClass- #5,9,
04.03.2019,Mailchimp,Funnel 172 - Pediatric BachelorClass  - #5,3,
04.03.2019,Mailchimp,Funnel 172 - Right Heart MasterClass - #5,1,
04.03.2019,Mailchimp,Funnel 172 - TEE MasterClass - #5,3,
04.03.2019,Mailchimp,Funnel 172 - Vascular Lower Extremity BachelorClass - #5,2,
05.03.2019,Facebook Ads,IUFC - Prio 4,480,11411
05.03.2019,Facebook Ads,Lead Generation,4216,303125
05.03.2019,Facebook Ads,Like Ads,253,2701
05.03.2019,Google Adwords,B2B - Leads,8,1018
05.03.2019,Google Adwords,B2B - Selected Countries,74,8325
05.03.2019,Google Adwords,GDN Prospecting - App - Prio 1,16,3921
05.03.2019,Google Adwords,GDN Prospecting - App - Prio 2,1476,168684
05.03.2019,Google Adwords,GDN Prospecting - India,405,325915
05.03.2019,Google Adwords,GDN Prospecting - Interstitials - Prio 1,32,12268
05.03.2019,Google Adwords,GDN Prospecting - Interstitials - Prio 2,781,129593
05.03.2019,Google Adwords,GDN Prospecting - Mobile - Prio 1,126,47504
05.03.2019,Google Adwords,GDN Prospecting - Mobile - Prio 2,573,22863
05.03.2019,Google Adwords,GDN Prospecting - Prio 1,1,980
05.03.2019,Google Adwords,GDN Prospecting - Prio 2,326,347869
05.03.2019,Google Adwords,GDN Prospecting - Prio 3,597,462305
05.03.2019,Google Adwords,GDN RMKT - App - Prio 1,30,5722
05.03.2019,Google Adwords,GDN RMKT - App - Prio 2,108,12120
05.03.2019,Google Adwords,GDN RMKT - India,12,5987
05.03.2019,Google Adwords,GDN RMKT - Interstitials - Prio 1,14,1398
05.03.2019,Google Adwords,GDN RMKT - Interstitials - Prio 2,139,9771
05.03.2019,Google Adwords,GDN RMKT - Mobile - Prio 1,50,6740
05.03.2019,Google Adwords,GDN RMKT - Mobile - Prio 2,152,15684
05.03.2019,Google Adwords,GDN RMKT - Prio 1,9,4694
